time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4200000000000026,-1.2851282379798543,-11.680537045337733,18.79555817577848,5.588600490846289,0.12914247524133504,0.0,-1.5655145307202658,-10.842129931256256,1.5252113045610591,-0.22980001748595805,0.02436296273393789,0.0,449.93362121633334,447.4529257414181,448.18833457441934,447.2276657475453
3.4800000000000026,-1.3814412008876302,-12.344472076682134,18.881950624072562,5.574750370571879,0.13072217692640642,0.0,-1.6448081797095242,-11.289401692787417,1.3514727937521107,-0.23298641740721593,0.029994369605978566,0.0,474.4724057449179,474.90478374900596,476.1566298266232,475.863561902985
3.5400000000000027,-1.4820777219375707,-13.033268349067491,18.95491620288163,5.561122224002347,0.13276637013261983,0.0,-1.7097315432779578,-11.671154349957074,1.078307303995388,-0.21746278389102097,0.041177227519684126,0.0,443.1189286421152,444.0380802784456,442.25826400668626,443.4838060107455
3.6000000000000028,-1.5869634320121102,-13.746853291389145,19.01297607181676,5.547695059916052,0.13504042103088842,0.0,-1.7864137689810797,-12.115356988968331,0.8539457645612886,-0.24103165794747278,0.030377940665394176,0.0,470.71871760506934,469.8825604436804,471.4101599707541,469.5373273833538
3.660000000000003,-1.6964091660616354,-14.487027991982089,19.056793732179028,5.533216483703082,0.1368024846499054,0.0,-1.861666007835018,-12.557462968713647,0.6034161753466574,-0.2418702038402059,0.027266994661111914,0.0,468.6106374027112,468.36886749051496,468.4719135477566,468.3517573379649
3.720000000000003,-1.809804759895112,-15.251113546124623,19.082057997817508,5.518353851205077,0.1385536811342183,0.0,-1.9181682365050778,-12.912871327180108,0.2363577795372605,-0.2631261222409212,0.03277261121670534,0.0,426.75077556557545,427.22096037884984,428.31688376150265,426.4395013348474
3.780000000000003,-1.9272236657730466,-16.039849273820696,19.08808257764154,5.502116846502194,0.14008696256357034,0.0,-1.9956240153834508,-13.37843395235506,-0.039289597166366,-0.29297708886322965,0.004423870126727125,0.0,475.9417124152996,473.76626445128875,476.02152059733197,473.66045394670175
3.840000000000003,-2.048715865737736,-16.85389223560351,19.074142646158908,5.4842453334642585,0.14045833428666388,0.0,-2.05394125977908,-13.756851701132682,-0.4284035583577773,-0.31000985538283565,0.009505752928903773,0.0,436.028321429205,436.4527604698122,436.7216597456269,435.20511307780316
3.900000000000003,-2.1747916282580193,-17.696428300804577,19.041728747979384,5.4655521196322265,0.1412806072605406,0.0,-2.1481119963536948,-14.326923221770699,-0.6574106078607367,-0.31482564112999145,0.021000866755631464,0.0,514.6784379849604,515.4915391309045,514.5042934177235,514.0783627841379
3.960000000000003,-2.3056867710236,-18.56921075928954,18.990952742586597,5.446732414811656,0.14241270695763575,0.0,-2.2148052751737337,-14.76572732976618,-1.0391586747131214,-0.31143583053436463,0.014220466137532304,0.0,464.51676868091926,463.9844418991758,465.12934754759266,465.2991694994594
4.020000000000002,-2.440233717702502,-19.46676275095064,18.915073234091828,5.428075121108545,0.1430445642174405,0.0,-2.2698840103605864,-15.15285581238017,-1.4937186314408382,-0.3100124545225464,0.0018836054925377163,0.0,444.05434411752526,443.04054242456067,443.0308714531322,443.04888886797147
4.080000000000001,-2.57768756298532,-20.385724779595872,18.80959178047155,5.409474789218354,0.14345669930822424,0.0,-2.3117738843893334,-15.479770264114912,-2.025359172070408,-0.30999172537478115,0.015332533288226452,0.0,416.0588032610706,417.23519534625046,416.2248440656645,416.12139021325646
4.14,-2.7179591301643167,-21.326169612414795,18.673048229675377,5.3907014624856195,0.14426092764559684,0.0,-2.363718199189443,-15.868435762408206,-2.529949397670221,-0.3194042041741888,0.009236816846046228,0.0,441.66752677933465,441.16411175255826,442.3002038256359,441.42302594032464
4.199999999999998,-2.8615001396990554,-22.291015689926823,18.50629927789338,5.3712577793989205,0.14499993099266462,0.0,-2.420660340471754,-16.292725475564293,-3.032800738285544,-0.33550625542256246,0.01785718865430998,0.0,456.1638616291741,456.8519545698504,456.66143916848637,455.2692416046656
4.259999999999997,-3.0082125624637,-23.280254201069383,18.307712560881832,5.351512668020344,0.145672954754426,0.0,-2.469474430427181,-16.68158936002589,-3.591073609137922,-0.31864448735511497,-0.0073643329651954855,0.0,443.92217995000203,441.8465050710448,443.1081030466145,444.38125117383487
